"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"85",-38.1594944899535,-37.4121150423261,-25.154065499007,-30.4652806250364,-22.8928603392006,-19.8442845645807,-28.8987726072677,-15.2837476256529,-14.8128653330878,-9.41517919195391,-39.2512640056017,-48.8173975451058,-63.6688121947402,-41.2567171268016,-88.3047654426611,-54.7701881560903,-66.7890400917981,-40.6981960266047,-33.9399065039905,-16.1290148586839,-26.2314153408993,-21.8474077521324,-27.2566083512134,-20.1855691684676,-32.9364541530536,-18.1815860024218,-20.2869068911316,-57.6803698250203,-27.5136824177906,-15.1452029564939,-29.4681950333608,-12.6885407694316,-13.873083771716,-7.91645921520177,-25.6085289287783,-45.4056426153221,-28.2816059518804,-7.6717170954061,-19.9898628848051,20.6238023041587,-4.6463982415421,-47.4133834296861,-39.338348960892,-24.4839374189056,-10.6115506100862,-10.4839933316954,-16.644180193469,-7.71275877220187,-36.0587371502195,-30.3492560381851,-27.5794761778411,-27.1627104535056,-55.0966291008625,-62.0541617762325,-20.0456956068271,-26.6815302806073,-40.9710599318886,-40.9123396800987,-8.8375596799795,-12.6138005086989,-42.7131031545475,-33.4726706408019,-35.8947755836761,-16.1104583498903,-17.2108510408129,-8.19206222380825,-27.6504042095628,-25.9261597770002,-18.2917618985729,-72.4787126869276,-71.3424335696122,-42.4526434433118,-46.7418262603589,-40.7417437064194,-59.4686176296189,5.40270049636608,-64.9292745439055,-79.9833703970992,-35.5862153597455,-43.8074294373416,-30.6541343246366,-17.0795508173652,-91.1099114872657,-15.7749587769934,-41.1938881627375,-46.5629690439711,-58.1661843416515,-33.6531137016876,-64.8490474400801,-32.6014964616309
"86",-48.1255140083009,-34.8821391608813,-23.1485192663433,-37.314050223987,-17.3601260745198,-14.6832657621124,-27.196882667779,-31.3503734990603,-6.24050738616126,-10.2010141413847,-42.9706072510845,-50.3073708525095,-49.5117867126106,-28.8640344150627,-68.4091391464021,-41.5027981649699,-50.4533107809931,-30.1832134311258,-30.5770989445541,-11.1892191903602,-25.1595713051752,-14.9395342724809,-29.5614660258769,-11.4479868606391,-30.0532003295258,-16.9488897435865,-18.244879161363,-43.0236239603922,-14.1152436827464,-16.4017352080003,-33.3822907535235,-13.5554816618773,-15.4849981332668,-7.32863705969663,-26.6632703022619,-17.8994273511943,-27.2854800947819,-17.9344887424442,-26.8205348687315,-14.6935647226475,-1.46052071909435,-62.0783723265895,-19.4539142244122,-11.1023660459984,-16.6875471452487,-20.4990596185311,-15.7478599900276,-0.816738081685788,-30.9486080605391,-21.7879732362768,-14.7272507042663,-12.6039763099787,-51.1009699764091,-44.6593929521933,-26.628360276855,-21.8100751119746,-39.782507795444,-46.2639481714632,-19.5981259591695,-17.1164425554628,-38.4863705079131,-32.2621998721551,-31.4721906733658,-22.8900380626188,-20.2042687911867,-10.2479166278669,-17.6768016295293,-23.6751225910428,-23.4220114335126,-45.9193074845584,-30.2920110070135,-24.8411728206919,-54.2383722121754,-49.0213194062837,-66.4014987048599,2.40166243959548,-50.1786840955398,-54.3897425830549,-22.013678462735,-24.5873745227441,-21.0086991405489,-17.4985061797884,-83.0882857680124,-27.5653401134049,-46.3629043236391,-40.8393866820487,-38.2770582441023,-21.0540807783426,-36.6286500741815,-15.1357222636209
"87",-54.3982808624911,-45.0199143714301,-34.1345217830525,-39.6573509906249,-37.0679530771357,-37.0200303571274,-36.7148231079075,-36.1305948568392,-26.2814283054577,-45.5070073746068,-45.1965047915582,-67.8296102493045,-55.1588927799606,-47.4052074124158,-54.2008073546555,-66.3412188877209,-39.299573232399,-62.2937024500376,-23.0456963355239,-33.9182763615399,-37.3725773835772,-28.2266501758766,-44.2318846998738,-21.3736580693956,-41.3337333789594,-24.0266468230351,-28.3165598323166,-58.1409375602855,-17.4600794319523,-27.396596432354,-38.2962378194929,-26.4388462574029,-26.0328798405916,-21.0044725233184,-30.5631954257023,-47.9339100308819,-34.4706519715991,-33.5229514441156,-33.8888663588402,-18.3049998121507,-46.4271506505135,-76.3374006300773,-30.4169345291138,-30.5323513856836,-15.3332359276487,-20.8546122788755,-22.3226178279769,-10.2640489763735,-42.3546158170607,-32.4335302806334,-48.6319798102261,-50.0535668927437,-42.9696789957358,-34.2643141705204,-30.6603057444563,-72.0829559217163,-45.7784553032728,-54.4390098105873,-19.8690939228764,-17.3598658143658,-58.5909696881237,-65.1977750674328,-43.8668480846593,-43.5659098323017,-39.6618201070019,-33.0949181305933,-39.6476187052449,-27.7198500425617,-41.5762643304638,-37.423627264121,-22.5001973932996,-26.9381836531136,-56.3621259519294,-51.5905566055829,-59.5715133668845,-1.71558758046853,-47.3019625278709,-52.4211386322615,-29.6648190645398,-36.8052313248562,-29.5426120291791,-26.2951851996854,-75.8537778744011,-56.263227577909,-53.0595373978139,-46.581831859727,-58.300124679476,-25.2496618424151,-45.7225599784481,-36.1824361149707
"88",-57.7002692319394,-57.4476683297057,-44.8964962228159,-40.4935386327136,-51.5923914025429,-52.4867202420139,-40.466712641916,-39.9690587256376,-31.18001176197,-38.1221153814314,-44.1380485700023,-75.4131832211965,-23.5957155255653,-32.2658221405069,-27.7588184387242,-30.9692753668566,-17.2114204600192,-36.6102279044682,-18.1497811625157,-23.6021070575332,-21.9957244392511,-34.4232397878786,-21.021134643701,-20.212292319218,-18.8409734543137,-24.5178678415238,-19.4277803806203,-32.9912340882538,-26.9229763453621,-34.2341990322805,-38.41486722726,-36.0564056133002,-37.127372149518,-25.9674471712976,-30.0700837791152,-54.4068760222725,-42.6489848790992,-30.2085702505407,-39.2230499305033,-29.4830536997577,-45.9998804527931,-79.9242862991106,-48.0305846483758,-41.9026870860833,-30.4470909488158,-34.8632608644573,-26.3637305004955,-29.7561476392828,-66.674556094039,-38.2468371343573,-87.5358992529925,-85.4905552736537,-43.0498073894294,-25.2007765684721,-42.7598862864048,-53.5530489855915,-47.4739883683966,-56.354734363157,-31.7552630095805,-25.829819441255,-57.1494985706796,-55.5813240622545,-69.3177430964029,-63.7507100720788,-62.8365486614574,-52.8677347910853,-61.7313733394867,-33.368574521661,-65.4161942523943,-51.3322890872385,-35.3903308011743,-40.4931449677299,-56.3700111153331,-51.2793388089089,-39.134780842092,-7.40174270279421,-27.5056008022157,-32.2426005907533,-41.0758882317563,-58.3193672058915,-37.5660118013747,-29.5768172510682,-46.2084915422508,-41.3917112847934,-54.4747397789205,-22.90678262254,-42.5486619374544,-15.9213617290447,-57.198125451596,-66.5169730203176
"89",-57.7429951835401,-57.4657272719698,-35.6311248582934,-42.4730113040448,-52.9538393108607,-51.5054040592753,-37.4507193682909,-26.8929290326272,-27.3778621018966,-30.6830573542189,-41.1353201316638,-72.5823219080131,-7.03928238934679,-22.9884745449204,-14.0485404025436,-14.4837098459118,-6.2960938583567,-10.5237875270981,-15.7792941729273,-11.0548396650023,-11.890770678964,-25.3713096446806,-7.08873539825749,-16.3950814273515,-6.0782556936971,-25.3873157793952,-9.42043757807599,-12.3395708524927,-29.1358091773304,-33.8833331286219,-39.9395667586193,-33.905276236653,-37.8019514433095,-22.3888210934127,-33.3423731008069,-66.8387715421678,-43.8387366050305,-28.7132993705463,-32.6523373626685,-25.6911507312877,-45.9159433003001,-77.1183433518766,-40.308513013558,-40.1659247411335,-21.2374848557822,-26.5375091279596,-26.2400536060655,-9.26259808301331,-66.1200661113361,-40.3895599978253,-93.2898726771738,-89.7197171348803,-29.3187023865568,-5.30640114666067,-37.7937598714624,-37.9841247742747,-45.1435477034649,-54.341160325513,-23.7245996599675,-23.2752170545807,-49.2627505134213,-47.7404162493752,-69.3395261977221,-64.8219061983935,-62.3013579842531,-51.5439748593821,-57.5936356766384,-32.6240492786869,-62.9007116604589,-49.6797132421089,-25.3756796126745,-36.9604961854315,-54.117821424647,-50.0063124666166,-24.5800110819095,-8.33689578259638,-14.3245816404922,-16.8349580789438,-42.4251595151769,-61.2226530071642,-34.5860346791331,-27.2814884730494,-26.2641388563211,-24.8223184523253,-37.8297332767134,-7.96257378082293,-44.7911381235347,-3.92815252414769,-47.5641902718639,-68.1963083227865
"90",-58.0907185158644,-55.485339701955,-31.9496333269288,-27.6220216425419,-50.8154679236343,-53.0786751698942,-40.4209741362745,-32.7619794460406,-28.309942357457,-38.8953799051868,-42.525475102819,-52.5929117538416,-35.0261505021332,-32.8659409471845,-21.9223475402536,-28.9582944557269,-17.0471454835029,-36.3564288679119,-21.830532324706,-35.6614648796729,-18.4227623494462,-39.7311899409111,-19.1138153446643,-30.5776351573253,-21.7103745145303,-29.7649447474007,-18.3956088580553,-30.6144702199741,-42.2220952060354,-38.4035439536506,-40.1567348781474,-38.559760500913,-39.214286266268,-31.30332152601,-32.920813376235,-69.4035987150869,-41.7557964860419,-29.4725348542287,-23.0818450429822,-26.8800889001387,-43.678137741226,-54.4794703513827,-39.8533574460259,-45.1621287654174,-22.5832011774283,-27.350560139014,-26.5705432733332,-26.3575192632635,-65.7504750119215,-27.6307490562177,-90.5375100404866,-86.7390227322715,-31.4333855280725,-47.6549963228864,-37.4050734355057,-43.0528328478009,-29.5380665039199,-34.1559917131927,-23.9016789728122,-22.2308828528162,-41.1703577011314,-44.3347932911753,-68.5388881841261,-71.0201165079285,-61.7663399424459,-56.7635861531636,-61.2686028228007,-22.4874095409492,-64.8217281467748,-47.7706310389643,-40.218001217974,-34.3369486590661,-45.5826421438889,-37.3766940487775,-40.7574938535754,-11.6211083682973,-28.0246376116151,-27.8811990799998,-44.7775611232418,-62.154350758572,-38.521804461059,-29.9784035913894,-36.4297559681812,-35.7301018521566,-33.2193843442874,-28.5192962529766,-56.3105649323708,-22.6515988968741,-42.0244528928785,-69.2800581183557
"91",-56.5664708134265,-57.641640463048,-45.6920074553514,-13.4248022139357,-43.1593116158963,-46.6639645334029,-39.2851539076719,-43.6300435142396,-27.4414935533622,-33.214056313165,-44.7831109208581,-34.9955339097987,-35.2085746606714,-56.6625543072386,-22.2162278355393,-49.6246633345728,-26.1198576001255,-48.3866224452034,-32.8044672145359,-57.7978814111881,-30.3319695738284,-62.2828147731621,-26.6098974974655,-41.1811399495277,-24.4549012929988,-34.6339697421582,-27.7077957066281,-39.2255366644828,-60.3376194144892,-40.5536357820792,-39.0305762875672,-38.9949144816516,-34.9375507365643,-35.2733947264315,-32.7788606826357,-81.1472252613045,-36.8897635855647,-28.3250032966946,-21.1209872750642,-25.7311897091758,-39.4870382280918,-40.2143606373093,-57.1151020497046,-61.8752425029276,-36.3728237893036,-36.3535390987828,-29.507658838595,-41.5396270287502,-76.2282732331988,-25.7426838346906,-94.4284691707114,-92.9146544165628,-48.638709605461,-57.072661272178,-45.3728827664722,-54.1505370609187,-28.5346377470009,-30.2832973330324,-33.4159004079032,-25.1117037115901,-28.8026198313235,-29.7069479273778,-78.3933780571895,-85.6990213563257,-61.5536450812802,-68.3825737507591,-67.8316310925054,-8.38905591472174,-81.5001289072369,-53.9388772792922,-74.0314381067604,-49.1626782258292,-46.5176350977234,-34.7250514122064,-29.1163328093877,-19.473478044259,-33.5192934971624,-40.9838288683516,-57.6151219389776,-70.4321991047569,-47.0887590837378,-35.3567715762642,-31.6102306925026,-43.5331898734727,-51.7237037912522,-52.9057573776721,-72.2532328258782,-39.1827467658784,-53.2590275280614,-74.5229157492473
"92",-54.0650383255296,-57.3532208895731,-48.1750912192091,0.303276390229483,-30.431033495045,-34.9098146525472,-35.8583111703544,-42.1096607643987,-26.9418207168809,-23.8567951435116,-44.1613807380402,-48.0803760534612,-48.7214993452087,-68.365010307734,-26.7052156234179,-72.8073824893484,-34.902893366152,-70.6524888740954,-37.4098193759023,-65.0019282085074,-35.6939732335128,-67.9877784973061,-33.6437415271384,-46.234338630769,-31.0538382506406,-36.5866636123927,-34.5640554258997,-54.3718349003341,-60.9665994149395,-37.7313243348532,-40.2489886745596,-31.0623557340091,-23.9654665622816,-27.7100676766585,-34.0756323852372,-85.6925629209568,-27.3845749674843,-26.7060972357024,-30.4514276631864,-23.5695214890053,-36.6755205518801,-58.4181709621532,-56.3412355844634,-67.9309542492289,-33.462379603075,-33.505528776511,-31.0536279660519,-39.8495832970816,-74.7626206786197,-16.9963181680077,-89.2001424009148,-89.0017272909924,-47.8319022985209,-56.5075456845522,-44.6394541750603,-57.327481478928,-34.8043613814582,-33.4050089437194,-32.0955893780679,-28.6705029517177,-19.0494801159007,-16.8251414682867,-76.386519350348,-84.9703589177503,-58.5263429316788,-67.7828925735995,-66.1618409342708,-3.64170586508479,-70.3930503738514,-58.7223288487934,-81.3071001194303,-57.5657110738522,-53.0894642233859,-42.4746492106032,-29.4584238937693,-23.016278505045,-38.9265089743866,-46.4164700979765,-62.4456117669469,-71.8031366359998,-50.5480883891477,-38.7358853091334,-38.3555563939285,-55.9405727389164,-63.1983123380215,-62.6105840700931,-69.3576107072934,-48.8412317374818,-61.0400924308399,-63.0680487832807
"93",-54.9163087602253,-57.2307643398945,-41.9507075864282,-20.3659549393772,-36.6161045015879,-42.749953198262,-40.873956734016,-43.5109081590104,-28.646857275269,-34.9643153837228,-39.927866231919,-63.8699611678771,-50.4552287617121,-70.2243336704355,-25.4972413260616,-76.8334992145222,-33.1601785868254,-71.4526095125307,-35.8612725724394,-65.03800443621,-32.6196010635168,-68.5014384831556,-30.3781432639512,-47.3520406252283,-28.1763430706603,-34.9450552100749,-31.8639004263123,-51.8367735368865,-55.378403304114,-38.672429964286,-35.1125376068539,-33.1264053319894,-27.3796642717545,-29.9900878481462,-29.2533798445232,-84.5506258515607,-30.5774689660633,-29.8567136720101,-32.2881378660464,-27.9003881986603,-42.9191571917902,-69.3641146735551,-54.7996069871571,-66.3417149577284,-27.5826715848757,-31.4737804632067,-32.0176008355135,-38.0677834900665,-76.4053193468073,-24.1645423106493,-91.3204647622971,-91.3708914272754,-47.2203333314618,-56.3774184181668,-43.0046726848302,-54.8908524411533,-42.2309590118506,-43.9814477304373,-29.4853357232552,-27.3994254548998,-40.6210811339958,-35.6597588072418,-78.3448301757466,-85.6418974905293,-67.4756847972825,-67.5816037150975,-69.0984654097823,-18.3148274672751,-69.2071629582257,-57.0649625015465,-82.1634292676839,-58.5669028472732,-56.1359027265704,-49.3750920326267,-26.4392158064473,-22.5998830725401,-33.2009130563038,-38.6754712885116,-62.5903434559941,-72.7834966139758,-49.2921945944862,-38.3166666093464,-33.8457266574715,-60.4781920218063,-65.4248493736502,-64.1500489490798,-69.2573480267766,-50.1921706528755,-63.6653751004484,-63.5843539570931
"94",-49.7830876033018,-51.6465331736445,-23.0243622799643,-23.5353774868805,-50.5702606758446,-53.5892394617382,-36.9353911977938,-46.6941567096973,-26.1239207649633,-45.2533329579959,-37.5448803444994,-59.9029193147281,-31.396395736014,-54.4775315889184,-12.1250774385047,-64.0263172355405,-18.920461761049,-63.7201891124966,-23.669017619331,-66.634738200683,-11.4088627468923,-69.4582253951314,-14.1260351454612,-46.3679208349598,-11.9763120451061,-32.6611753286292,-16.9843873403561,-37.3214852297972,-53.4613907703792,-41.467140508782,-25.6259693812125,-39.7054852210935,-36.8174423020529,-34.4766952547289,-19.5944563335618,-73.8921357373214,-41.1792145294921,-29.9390283507821,-33.5124688025301,-26.0749182887705,-38.6950052971075,-71.3045116655201,-61.4902044874575,-66.3420956377809,-34.5248966900796,-35.2594868274374,-28.008435667843,-43.84030297074,-77.0559813463311,-33.9543085498142,-99.5824865231053,-96.9197836616416,-41.078806492082,-49.0012132897825,-22.5979234935306,-44.1848073312321,-40.9973510353756,-42.2145558771568,-31.2488560028271,-25.6530234479246,-44.1426773784802,-35.3667231366629,-78.9604069989946,-82.7810833650921,-66.3933947902629,-66.6362695186479,-70.6824185390615,-30.4042216277847,-81.8434048823423,-49.4919844982158,-76.0111993895244,-55.0053822637292,-56.554915476557,-50.1598625744712,-13.6210121668935,-18.709934366014,-17.3491995966053,-22.7563683693417,-60.0192396924955,-71.6856560493443,-45.4111105064262,-36.307349073757,-17.3140610813369,-62.1078545969495,-66.138773521598,-62.0386864498038,-74.1786606705165,-45.4877397698474,-62.5547404299031,-76.456577815437
"95",-46.2344022688167,-51.8691201756305,-14.0743620191534,-26.2660941506495,-55.1065167015813,-55.4558866158107,-36.4129408188967,-43.1223190054429,-22.0558453388519,-48.0874414286994,-42.769770109427,-58.461844474391,-27.8724143987381,-48.2116642761506,-14.5529562329303,-58.857896873587,-15.7317345529205,-61.5904068711003,-19.3203061866248,-64.7789153829873,-14.9638181436756,-68.0211891269083,-13.2728559881362,-47.2441019401072,-14.8542008651615,-35.0025238326102,-16.0221187913265,-34.5281435237953,-46.3823406612481,-41.4960895823021,-32.3759016077356,-38.6215890821782,-35.7642808867801,-33.3850634847661,-25.0334510663943,-57.7246935501086,-43.8849944993641,-30.8711501909866,-38.7390753886642,-24.6785546970706,-37.715402269453,-66.8466281500521,-61.1477224092346,-66.4917122335843,-32.4769203807912,-35.797791390425,-30.1315059604184,-42.8274085991331,-69.6323928169568,-40.7166427185372,-100.584849997603,-97.6153622476442,-38.2952361042951,-39.7378839233902,-29.3615351157483,-43.7951736881469,-41.8220865857861,-45.6967082430133,-34.2147907080706,-22.3170594769632,-36.7833319498911,-27.9207603884909,-71.9872112032265,-77.8357260080911,-62.4417476758348,-66.4345739766681,-60.1333957462871,-26.8806254800026,-82.7881751307463,-49.5634093108211,-67.4656187007787,-54.5477003143087,-47.4899414665569,-46.7261565983804,-17.7263041292493,-16.3819477079208,-20.6168489864382,-22.7548079589611,-60.5162701866014,-71.1069220417308,-47.7539668969555,-37.9438885072071,-24.3504848278505,-62.9194214352864,-66.5204744230701,-62.0239846834987,-74.388587756593,-45.9958982518915,-62.6335637100575,-78.8956204648526
